epoch;dice_coeff;loss;my_bce_loss;my_dice_loss;val_dice_coeff;val_loss;val_my_bce_loss;val_my_dice_loss
0;0.32247180113049806;1.4024360536551865;0.5667594439182125;0.8997339821252667;0.4875121258199215;0.9836638430754344;0.36197636276483536;0.7129134039084116
1;0.6543017137246053;0.6818984205849835;0.3182603982506228;0.4141077796211008;0.6541164994239808;0.7511520624160767;0.36226372395952544;0.46646570761998496
2;0.7670486415507364;0.4881024453483644;0.2312112988629302;0.2988002098730353;0.6724034368991851;0.6398817479610444;0.3176282952229182;0.3805191626151403
3;0.7640439843545195;0.4979844402338638;0.2335093882484514;0.30695254514451886;0.732485423485438;0.5323544969161351;0.2647961422801018;0.31929091811180116
4;0.8021130801224318;0.420464533274291;0.19639323038033774;0.2622962343643923;0.7166517953077952;0.587834270298481;0.2876129807283481;0.3628533532222112
5;0.8029776858013185;0.41792140094960323;0.1958418564229715;0.26073875699619775;0.7458571722110112;0.5100185453891755;0.24638013827304045;0.3201792960365613
6;0.8272380452664172;0.3675971906937537;0.1765870161232401;0.23042168272811858;0.7895379175742467;0.4314595232407252;0.21266336366534233;0.26747359385093056
7;0.8367117516330032;0.3547647528838916;0.16644570735267927;0.22363709853809388;0.8036984125773112;0.3845063731074333;0.1535333382586638;0.2827184801300367
8;0.8346940943452178;0.34947178702129694;0.16057563044863646;0.22446430895905026;0.7885111550490062;0.44338543315728507;0.21809066769977412;0.27585088834166527
9;0.8483771427732999;0.3231328710547236;0.15356356160501478;0.2044732363009062;0.7978606760501862;0.4043918708960215;0.19042548375825089;0.2643295869231224
10;0.845402687299447;0.3226050541537707;0.15351029076292866;0.20465986381788723;0.8464611639579137;0.32023918579022087;0.1489330641925335;0.21699773346384366
11;0.8402084366219943;0.3292994523634676;0.15664262639083823;0.20710594750574376;0.7734188755353292;0.46269131153821946;0.23815975909431775;0.27630141501625377
12;0.8446237244566933;0.31840723923972397;0.1522850598987253;0.2007405525226085;0.7819403986136119;0.40101336588462194;0.18278363260130087;0.26710245460271836
13;0.8612690582627156;0.2908528679829152;0.13728751744464285;0.18653707536029035;0.8247383197148641;0.34922010948260623;0.1774913621445497;0.21714693903923035
14;0.8664740739298649;0.28145155322844867;0.1308355546999173;0.18269992625859918;0.8359412531057994;0.3196902610361576;0.16478491549690563;0.19493706201513608
15;0.8678933724028165;0.28095173133445567;0.13224716417369295;0.1811265197322994;0.8366563518842062;0.35448550830284753;0.17875350428124268;0.22021035328507424
